Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
613,TRUE,R_2zLVpuxmmUgtlfg,Candidate 2,Candidate 1,Candidate 2,6,2,7 - Strongly agree,2,6,4 - Neither agree nor disagree,Self-employed,Caucasian,Bachelor degree,Male,68,Regularly,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,None,The candidate has been convicted of corruption 
385,TRUE,R_3MKUgYGf5nF75P0,Candidate 1,Candidate 1,Candidate 1,5,5,5,3,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Master degree,Male,48,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 10 years
722,TRUE,R_2SxyJL97lhYwNHV,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,3,7 - Strongly agree,2,2,6,Self-employed,Caucasian,High school degree/ GED,Female,54,Sometimes,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption
722,TRUE,R_3lFZDzvIA9O9S8T,Candidate 2,Candidate 1,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,1 - Strongly disagree,6,Self-employed,Caucasian,Bachelor degree,Male,40,Never,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,No proceedings,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
812,TRUE,R_33Dt9mk62XqjMgF,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,1 - Strongly disagree,5,5,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Some college,Female,35,Sometimes,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,None,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 20 years
564,TRUE,R_6mvG4g1sNDtyuIx,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,2,6,4 - Neither agree nor disagree,5,5,Self-employed,Hispanic,Some college,Male,58,Never,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption
792,TRUE,R_1OiQEaZSo1qm2bA,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,6,3,2,7 - Strongly agree,"Employed, part time",Caucasian,Bachelor degree,Male,26,Never,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,No proceedings,Welcome immigrants and organise human corridor,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,None
752,TRUE,R_VWOS12ukKGKxWi5,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,3,4 - Neither agree nor disagree,3,Unemployed,Caucasian,Bachelor degree,Male,55,Never,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,None,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None,Acceptance of immigrants conditional on certain requisites
818,TRUE,R_3ncR5IFQ12ikegv,Candidate 1,Candidate 1,Candidate 1,6,2,6,4 - Neither agree nor disagree,5,3,"Employed, full-time",Caucasian,Bachelor degree,Female,38,Regularly,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites
823,TRUE,R_pT8QwOcohYvwJRD,Candidate 2,Candidate 1,Candidate 1,6,3,6,5,3,6,"Employed, full-time",Caucasian,Some college,Male,67,Sometimes,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
