2020-02-10 12:51:46,2020-02-10 12:51:46,Survey Test,,100,0,True,2020-02-10 12:51:46,R_cLRtJeKJ6eAH7HT,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 1,ECOLO,Wisi sapien interdum viverra nullam. Arcu augue vulputate elit primis accumsan convallis.,Italian,Party,ECOLO (Greens),Years in Politics,5,Language Spoken,Turkish,Age,50s,PS (Left),5,French,50s,Party,PVDA (Radical-Left),Years in Politics,5,Language Spoken,French,Age,50s,CDH (Liberals),5,Turkish,50s,Party,PVDA (Radical-Left),Years in Politics,5,Language Spoken,French,Age,50s,ECOLO (Greens),20,French,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,Turkish,Age,50s,PVDA (Radical-Left),5,Turkish,50s,Party,PS (Left),Years in Politics,10,Language Spoken,Italian,Age,30s,CDH (Liberals),5,Turkish,40s
2020-02-10 12:51:46,2020-02-10 12:51:47,Survey Test,,100,1,True,2020-02-10 12:51:47,R_4OUgancaW7mauA5,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 1,Candidate 2,Candidate 2,,"Dolor purus! Lorem sem leo blandit sollicitudin ultrices, leo commodo nullam.",Italian,Party,PS (Left),Years in Politics,10,Language Spoken,Turkish,Age,40s,PS (Left),5,Italian,50s,Party,PVDA (Radical-Left),Years in Politics,20,Language Spoken,Italian,Age,50s,MR-VLD (Right),10,French,40s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,French,Age,50s,PVDA (Radical-Left),5,Italian,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,Turkish,Age,40s,ECOLO (Greens),20,Turkish,50s,Party,PS (Left),Years in Politics,20,Language Spoken,Italian,Age,50s,CDH (Liberals),10,Turkish,50s
2020-02-10 12:51:47,2020-02-10 12:51:47,Survey Test,,100,0,True,2020-02-10 12:51:47,R_8ljxiahMdvGD6gB,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 2,PS,Ante massa odio erat porta laoreet tellus. Eget. Temporibus interdum pretium fusce nunc.,Dutch,Age,50s,Party,PVDA (Radical-Left),Language Spoken,Turkish,Years in Politics,5,50s,PVDA (Radical-Left),Italian,10,Age,50s,Party,PS (Left),Language Spoken,French,Years in Politics,20,40s,ECOLO (Greens),Turkish,20,Age,50s,Party,PS (Left),Language Spoken,Italian,Years in Politics,5,50s,PVDA (Radical-Left),Turkish,10,Age,40s,Party,CDH (Liberals),Language Spoken,French,Years in Politics,10,40s,PS (Left),Portuguese,5,Age,40s,Party,CDH (Liberals),Language Spoken,Italian,Years in Politics,20,50s,CDH (Liberals),Italian,10
2020-02-10 12:51:47,2020-02-10 12:51:48,Survey Test,,100,1,True,2020-02-10 12:51:48,R_232uDiXIEqgjClf,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 1,,Amet ut placerat tempor faucibus maecenas montes vel aliquam viverra facilisi nunc risus! Metus.,Turkish,Language Spoken,Italian,Years in Politics,5,Age,50s,Party,PS (Left),French,10,50s,CDH (Liberals),Language Spoken,French,Years in Politics,10,Age,40s,Party,PS (Left),Turkish,10,50s,PVDA (Radical-Left),Language Spoken,Turkish,Years in Politics,10,Age,40s,Party,PS (Left),Turkish,10,50s,MR-VLD (Right),Language Spoken,Turkish,Years in Politics,20,Age,50s,Party,PVDA (Radical-Left),Turkish,10,50s,CDH (Liberals),Language Spoken,French,Years in Politics,10,Age,40s,Party,PS (Left),Italian,5,40s,PVDA (Radical-Left)
2020-02-10 12:51:48,2020-02-10 12:51:48,Survey Test,,100,0,True,2020-02-10 12:51:48,R_74mINWG4CnM8LUV,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 2,Candidate 1,Candidate 2,PVDA,Gravida porttitor? Aliquet non felis primis lectus turpis tempora sem. Sem volutpat sollicitudin? Egestas malesuada.,None of the above,Party,ECOLO (Greens),Language Spoken,French,Age,50s,Years in Politics,20,CDH (Liberals),French,30s,10,Party,PS (Left),Language Spoken,French,Age,50s,Years in Politics,20,PS (Left),French,50s,10,Party,CDH (Liberals),Language Spoken,French,Age,50s,Years in Politics,10,MR-VLD (Right),French,50s,20,Party,PS (Left),Language Spoken,Italian,Age,40s,Years in Politics,10,PS (Left),Turkish,50s,20,Party,CDH (Liberals),Language Spoken,French,Age,50s,Years in Politics,10,MR-VLD (Right),Italian,40s,20
2020-02-10 12:51:48,2020-02-10 12:51:49,Survey Test,,100,1,True,2020-02-10 12:51:49,R_3mvEcBZ7x29zoPP,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 2,Candidate 1,Candidate 1,ECOLO,Ultrices pede augue magnis quis facilisi porta! Curabitur pharetra natoque? Pellentesque fusce.,None of the above,Language Spoken,Turkish,Age,40s,Years in Politics,20,Party,PS (Left),French,50s,5,CDH (Liberals),Language Spoken,Turkish,Age,40s,Years in Politics,5,Party,MR-VLD (Right),Turkish,40s,5,PVDA (Radical-Left),Language Spoken,French,Age,50s,Years in Politics,10,Party,PS (Left),French,50s,10,MR-VLD (Right),Language Spoken,Turkish,Age,50s,Years in Politics,20,Party,CDH (Liberals),French,40s,20,PS (Left),Language Spoken,Italian,Age,50s,Years in Politics,5,Party,CDH (Liberals),Dutch,50s,10,CDH (Liberals)
2020-02-10 12:51:49,2020-02-10 12:51:49,Survey Test,,100,0,True,2020-02-10 12:51:49,R_2ggtWMOL5zvCdeJ,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 2,PS,Scelerisque facilisi mauris montes leo! Vulputate primis rutrum est pellentesque interdum.,Dutch,Language Spoken,Italian,Years in Politics,10,Age,40s,Party,PS (Left),Italian,5,50s,MR-VLD (Right),Language Spoken,Turkish,Years in Politics,5,Age,40s,Party,PVDA (Radical-Left),Portuguese,5,50s,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,Age,40s,Party,ECOLO (Greens),Italian,10,40s,ECOLO (Greens),Language Spoken,Italian,Years in Politics,20,Age,40s,Party,PS (Left),Portuguese,5,30s,MR-VLD (Right),Language Spoken,French,Years in Politics,10,Age,50s,Party,PS (Left),French,10,50s,PS (Left)
2020-02-10 12:51:50,2020-02-10 12:51:50,Survey Test,,100,0,True,2020-02-10 12:51:50,R_cvDAMDDyhpivHkp,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 1,PVDA,A convallis aliquam culpa iaculis vel morbi. Convallis metus sed rhoncus metus nullam. Fermentum suspendisse.,Turkish,Years in Politics,5,Age,40s,Party,ECOLO (Greens),Language Spoken,French,10,50s,ECOLO (Greens),Italian,Years in Politics,5,Age,50s,Party,PS (Left),Language Spoken,Turkish,5,50s,PS (Left),Turkish,Years in Politics,20,Age,40s,Party,ECOLO (Greens),Language Spoken,Italian,5,50s,CDH (Liberals),French,Years in Politics,10,Age,50s,Party,CDH (Liberals),Language Spoken,Italian,10,50s,PVDA (Radical-Left),Turkish,Years in Politics,5,Age,30s,Party,PS (Left),Language Spoken,Italian,20,50s,PS (Left),Turkish
2020-02-10 12:51:50,2020-02-10 12:51:50,Survey Test,,100,0,True,2020-02-10 12:51:50,R_9NUV2K1hLAZCvcx,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 2,,"Dolorem ac imperdiet interdum quam atque vitae facilisi pharetra nonummy, felis sodales at justo! Rhoncus.",Portuguese,Years in Politics,5,Party,MR-VLD (Right),Language Spoken,French,Age,40s,10,PS (Left),Dutch,40s,Years in Politics,20,Party,PVDA (Radical-Left),Language Spoken,Dutch,Age,50s,5,PS (Left),Turkish,50s,Years in Politics,10,Party,CDH (Liberals),Language Spoken,Italian,Age,50s,5,PS (Left),French,50s,Years in Politics,5,Party,PS (Left),Language Spoken,Italian,Age,50s,5,PVDA (Radical-Left),French,50s,Years in Politics,20,Party,PS (Left),Language Spoken,Portuguese,Age,40s,5,ECOLO (Greens),Turkish,40s
2020-02-10 12:51:51,2020-02-10 12:51:51,Survey Test,,100,0,True,2020-02-10 12:51:51,R_7PbLkzENixYXDal,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,PS,"Phasellus, vestibulum blandit sed odio tempus eget sodales suscipit vivamus lorem egestas et.",Dutch,Language Spoken,Dutch,Years in Politics,20,Age,50s,Party,CDH (Liberals),Turkish,20,50s,MR-VLD (Right),Language Spoken,French,Years in Politics,20,Age,50s,Party,ECOLO (Greens),Turkish,20,50s,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,Age,50s,Party,PVDA (Radical-Left),Italian,20,50s,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,Age,50s,Party,PS (Left),French,20,50s,CDH (Liberals),Language Spoken,Italian,Years in Politics,10,Age,40s,Party,CDH (Liberals),Turkish,10,50s,CDH (Liberals)
2020-02-10 12:51:51,2020-02-10 12:51:52,Survey Test,,100,1,True,2020-02-10 12:51:52,R_8kqaM3B6IPR5Cex,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,,Augue ac imperdiet nunc praesent dolorem vestibulum. Ipsum donec auctor eget augue! Praesent.,Portuguese,Party,CDH (Liberals),Years in Politics,20,Age,50s,Language Spoken,Italian,MR-VLD (Right),10,50s,Italian,Party,PS (Left),Years in Politics,10,Age,30s,Language Spoken,Turkish,PS (Left),5,40s,Italian,Party,CDH (Liberals),Years in Politics,10,Age,50s,Language Spoken,Italian,CDH (Liberals),10,50s,Turkish,Party,ECOLO (Greens),Years in Politics,20,Age,40s,Language Spoken,Turkish,PVDA (Radical-Left),10,30s,Turkish,Party,PS (Left),Years in Politics,20,Age,50s,Language Spoken,French,PVDA (Radical-Left),5,50s,Italian
2020-02-10 12:51:52,2020-02-10 12:51:52,Survey Test,,100,0,True,2020-02-10 12:51:52,R_1UkAF8399a15oFL,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 1,MR-VLD,Per magnis. Eget per. Accusamus? Sagittis arcu imperdiet ligula dolorem potenti at imperdiet.,Dutch,Party,PS (Left),Language Spoken,French,Years in Politics,5,Age,50s,PVDA (Radical-Left),Italian,5,50s,Party,ECOLO (Greens),Language Spoken,French,Years in Politics,5,Age,50s,CDH (Liberals),Italian,20,40s,Party,CDH (Liberals),Language Spoken,French,Years in Politics,20,Age,40s,ECOLO (Greens),Portuguese,10,30s,Party,ECOLO (Greens),Language Spoken,Dutch,Years in Politics,10,Age,40s,CDH (Liberals),Turkish,10,50s,Party,CDH (Liberals),Language Spoken,Turkish,Years in Politics,20,Age,50s,PS (Left),French,5,40s
2020-02-10 12:51:52,2020-02-10 12:51:53,Survey Test,,100,1,True,2020-02-10 12:51:53,R_6iejJAGqYcnrNRP,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 2,PVDA,Gravida. Diam platea proin fringilla blandit. Elit ligula vulputate pretium curabitur.,French,Age,40s,Party,PS (Left),Language Spoken,French,Years in Politics,10,50s,CDH (Liberals),Italian,5,Age,50s,Party,ECOLO (Greens),Language Spoken,Italian,Years in Politics,5,40s,ECOLO (Greens),Turkish,10,Age,50s,Party,PS (Left),Language Spoken,French,Years in Politics,5,50s,PVDA (Radical-Left),Turkish,10,Age,50s,Party,PVDA (Radical-Left),Language Spoken,Turkish,Years in Politics,20,50s,PVDA (Radical-Left),Dutch,5,Age,50s,Party,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,40s,PS (Left),French,5
2020-02-10 12:51:53,2020-02-10 12:51:53,Survey Test,,100,0,True,2020-02-10 12:51:53,R_6RuZvire247GT7T,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 1,N-VA,"Dui consectetuer urna per leo, consectetuer scelerisque urna aenean lorem augue.",Dutch,Age,50s,Language Spoken,Turkish,Years in Politics,20,Party,PS (Left),50s,Italian,20,PS (Left),Age,30s,Language Spoken,French,Years in Politics,5,Party,ECOLO (Greens),50s,Italian,5,PVDA (Radical-Left),Age,50s,Language Spoken,Turkish,Years in Politics,20,Party,ECOLO (Greens),50s,French,5,PVDA (Radical-Left),Age,40s,Language Spoken,French,Years in Politics,10,Party,CDH (Liberals),50s,Turkish,5,MR-VLD (Right),Age,40s,Language Spoken,Turkish,Years in Politics,5,Party,PS (Left),50s,French,10,PVDA (Radical-Left)
2020-02-10 12:51:53,2020-02-10 12:51:54,Survey Test,,100,1,True,2020-02-10 12:51:54,R_5oPelOtskCT370N,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 2,Candidate 2,PVDA,Ante? Scelerisque amet ligula ipsum ipsum diam ac euismod aliquam aenean.,Italian,Party,PS (Left),Years in Politics,5,Language Spoken,French,Age,40s,ECOLO (Greens),20,French,40s,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,40s,PVDA (Radical-Left),10,Turkish,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,French,Age,40s,PS (Left),5,French,50s,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,40s,ECOLO (Greens),5,Turkish,40s,Party,PVDA (Radical-Left),Years in Politics,20,Language Spoken,French,Age,50s,PS (Left),5,Italian,50s
2020-02-10 12:51:54,2020-02-10 12:51:54,Survey Test,,100,0,True,2020-02-10 12:51:54,R_08LIQQ3415WL0BD,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 2,CDH,Rhoncus vivamus aenean! Eros eu? Sollicitudin potenti purus faucibus eu duis vestibulum venenatis.,French,Years in Politics,20,Language Spoken,French,Age,50s,Party,MR-VLD (Right),5,French,50s,PS (Left),Years in Politics,20,Language Spoken,Italian,Age,50s,Party,CDH (Liberals),20,Italian,40s,PS (Left),Years in Politics,10,Language Spoken,French,Age,50s,Party,PS (Left),5,French,50s,CDH (Liberals),Years in Politics,5,Language Spoken,Italian,Age,30s,Party,PS (Left),10,French,50s,CDH (Liberals),Years in Politics,20,Language Spoken,Dutch,Age,50s,Party,PS (Left),20,French,40s,CDH (Liberals)
2020-02-10 12:51:54,2020-02-10 12:51:55,Survey Test,,100,1,True,2020-02-10 12:51:55,R_cMuMgYpSX5NbO9n,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,PS,Erat. Nullam culpa fusce molestie arcu per ligula enim pharetra tortor urna.,Italian,Years in Politics,10,Language Spoken,Turkish,Age,50s,Party,CDH (Liberals),20,Turkish,50s,CDH (Liberals),Years in Politics,20,Language Spoken,French,Age,50s,Party,CDH (Liberals),5,Turkish,50s,PS (Left),Years in Politics,5,Language Spoken,Turkish,Age,30s,Party,ECOLO (Greens),20,Turkish,50s,CDH (Liberals),Years in Politics,5,Language Spoken,Turkish,Age,40s,Party,CDH (Liberals),5,French,50s,PS (Left),Years in Politics,5,Language Spoken,Italian,Age,50s,Party,PVDA (Radical-Left),20,Turkish,50s,ECOLO (Greens)
2020-02-10 12:51:55,2020-02-10 12:51:55,Survey Test,,100,0,True,2020-02-10 12:51:55,R_5hBvxeVHqzDesIJ,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 1,Candidate 1,MR-VLD,Nullam? Nec eros phasellus erat pharetra consectetuer praesent montes? Id integer.,None of the above,Age,30s,Language Spoken,Italian,Party,CDH (Liberals),Years in Politics,10,40s,Turkish,PVDA (Radical-Left),20,Age,30s,Language Spoken,Turkish,Party,CDH (Liberals),Years in Politics,5,50s,Italian,ECOLO (Greens),5,Age,40s,Language Spoken,French,Party,PS (Left),Years in Politics,5,50s,Italian,ECOLO (Greens),10,Age,50s,Language Spoken,Italian,Party,PVDA (Radical-Left),Years in Politics,10,40s,Turkish,ECOLO (Greens),20,Age,50s,Language Spoken,Italian,Party,PS (Left),Years in Politics,20,40s,Turkish,MR-VLD (Right),10
2020-02-10 12:51:55,2020-02-10 12:51:56,Survey Test,,100,1,True,2020-02-10 12:51:56,R_0Vg5qGh6afeSeIR,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,,"Fermentum sapien cras! Massa curabitur ullamcorper ligula rhoncus maecenas nunc dignissim, cras quam justo, euismod.",Turkish,Party,PVDA (Radical-Left),Years in Politics,10,Language Spoken,French,Age,50s,PS (Left),5,Turkish,50s,Party,PS (Left),Years in Politics,5,Language Spoken,French,Age,30s,PS (Left),5,French,50s,Party,ECOLO (Greens),Years in Politics,5,Language Spoken,Portuguese,Age,40s,PS (Left),20,Italian,50s,Party,ECOLO (Greens),Years in Politics,5,Language Spoken,Turkish,Age,50s,CDH (Liberals),5,Dutch,50s,Party,MR-VLD (Right),Years in Politics,5,Language Spoken,French,Age,50s,CDH (Liberals),20,Turkish,40s
2020-02-10 12:51:56,2020-02-10 12:51:56,Survey Test,,100,0,True,2020-02-10 12:51:56,R_6zBkqSrI6NbUhq5,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,CDH,Suscipit auctor temporibus proin. Enim scelerisque culpa quam duis aliquet eu.,Portuguese,Party,PVDA (Radical-Left),Age,50s,Years in Politics,20,Language Spoken,Turkish,PVDA (Radical-Left),40s,10,Portuguese,Party,MR-VLD (Right),Age,50s,Years in Politics,10,Language Spoken,Turkish,PS (Left),50s,10,French,Party,PVDA (Radical-Left),Age,50s,Years in Politics,5,Language Spoken,Turkish,MR-VLD (Right),50s,5,Italian,Party,PS (Left),Age,50s,Years in Politics,5,Language Spoken,Turkish,MR-VLD (Right),40s,10,French,Party,MR-VLD (Right),Age,40s,Years in Politics,20,Language Spoken,Turkish,PVDA (Radical-Left),50s,5,French
2020-02-10 12:51:57,2020-02-10 12:51:57,Survey Test,,100,0,True,2020-02-10 12:51:57,R_0lEh8z83shIQxsp,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 1,ECOLO,Imperdiet suscipit et felis fermentum. Quam. Gravida at non. Proin.,Portuguese,Party,ECOLO (Greens),Age,40s,Language Spoken,Turkish,Years in Politics,5,MR-VLD (Right),50s,Italian,10,Party,CDH (Liberals),Age,50s,Language Spoken,French,Years in Politics,20,MR-VLD (Right),50s,Turkish,10,Party,ECOLO (Greens),Age,50s,Language Spoken,French,Years in Politics,10,ECOLO (Greens),50s,French,10,Party,ECOLO (Greens),Age,50s,Language Spoken,French,Years in Politics,5,CDH (Liberals),40s,Turkish,5,Party,PVDA (Radical-Left),Age,50s,Language Spoken,Turkish,Years in Politics,20,PS (Left),40s,Turkish,20
2020-02-10 12:51:57,2020-02-10 12:51:57,Survey Test,,100,0,True,2020-02-10 12:51:57,R_eDtjDtHZg612s2V,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 2,Candidate 1,MR-VLD,"Orci ac, nunc commodo vel accumsan justo aliquam ipsum facilisi euismod molestie erat morbi.",Portuguese,Years in Politics,20,Party,PVDA (Radical-Left),Age,40s,Language Spoken,French,5,CDH (Liberals),50s,Portuguese,Years in Politics,5,Party,PS (Left),Age,40s,Language Spoken,French,5,PS (Left),50s,Portuguese,Years in Politics,10,Party,MR-VLD (Right),Age,40s,Language Spoken,French,5,CDH (Liberals),40s,Italian,Years in Politics,5,Party,PS (Left),Age,40s,Language Spoken,French,10,CDH (Liberals),50s,French,Years in Politics,5,Party,PS (Left),Age,40s,Language Spoken,Turkish,20,CDH (Liberals),50s,Italian
2020-02-10 12:51:58,2020-02-10 12:51:58,Survey Test,,100,0,True,2020-02-10 12:51:58,R_4TvLuKKRX4qIzT7,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,,"Donec diam velit? Accumsan natoque neque primis luctus eget. Ac ac interdum, viverra.",Italian,Language Spoken,French,Years in Politics,10,Party,PS (Left),Age,50s,French,20,PS (Left),50s,Language Spoken,French,Years in Politics,20,Party,CDH (Liberals),Age,40s,French,10,PVDA (Radical-Left),50s,Language Spoken,French,Years in Politics,10,Party,PS (Left),Age,50s,Turkish,20,CDH (Liberals),50s,Language Spoken,French,Years in Politics,20,Party,CDH (Liberals),Age,50s,Turkish,10,PS (Left),50s,Language Spoken,French,Years in Politics,10,Party,PS (Left),Age,40s,French,5,MR-VLD (Right),50s
2020-02-10 12:51:58,2020-02-10 12:51:59,Survey Test,,100,1,True,2020-02-10 12:51:59,R_3mYixuBmq7v2f0F,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 2,PVDA,"Vehicula mi vel wisi primis convallis vestibulum velit vulputate ullamcorper, pellentesque massa.",Italian,Years in Politics,5,Age,50s,Party,PS (Left),Language Spoken,Turkish,5,40s,PS (Left),French,Years in Politics,10,Age,50s,Party,ECOLO (Greens),Language Spoken,Italian,5,50s,MR-VLD (Right),French,Years in Politics,10,Age,50s,Party,PVDA (Radical-Left),Language Spoken,Italian,10,50s,MR-VLD (Right),French,Years in Politics,20,Age,50s,Party,PS (Left),Language Spoken,French,5,50s,PS (Left),Italian,Years in Politics,10,Age,50s,Party,PS (Left),Language Spoken,Turkish,20,50s,ECOLO (Greens),Italian
2020-02-10 12:51:59,2020-02-10 12:51:59,Survey Test,,100,0,True,2020-02-10 12:51:59,R_eJvWfpAxJKreH41,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,CDH,"Porttitor donec turpis eget auctor, magna orci rhoncus. Pharetra, etiam nibh nunc. Rhoncus quis? Ultricies.",French,Years in Politics,10,Party,CDH (Liberals),Language Spoken,Portuguese,Age,50s,20,PVDA (Radical-Left),Dutch,50s,Years in Politics,5,Party,ECOLO (Greens),Language Spoken,French,Age,50s,20,PS (Left),Turkish,50s,Years in Politics,5,Party,MR-VLD (Right),Language Spoken,Dutch,Age,30s,10,CDH (Liberals),Turkish,50s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Turkish,Age,40s,5,N-VA (Radical Right),Portuguese,50s,Years in Politics,5,Party,PS (Left),Language Spoken,Italian,Age,40s,20,PS (Left),French,40s
